source,source_query,trade,business_name,slug,phone,category,rating,review_count,address,city,state,google_maps_url,google_maps_website_url,search_query,search_website_url,search_website_title,search_website_snippet,search_has_website,website_url,has_website,website_verification_status,website_verification_notes,business_status,first_seen_on,last_seen_on,times_seen,generated_site_url,generated_site_path,pitch_status,last_called_on,notes
google_maps,plumber in Apache Junction AZ,plumber,George & Son Plumbing,george-son-plumbing,(480) 741-1228,,,,,Apache Junction,AZ,https://www.google.com/maps/place/George+%26+Son+Plumbing/data=!4m7!3m6!1s0x4ac4117e5ca55eb3:0xf02dcd6a802c4dd4!8m2!3d33.375722!4d-111.530842!16s%2Fg%2F11k4hkgbmp!19sChIJs16lXH4RxEoR1E0sgGrNLfA?authuser=0,http://gorgesonsplumbingapachejunction.com/,,,,,no,http://gorgesonsplumbingapachejunction.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Rescue Plumbing Services,rescue-plumbing-services,(480) 286-5372,,,,"4995 E Roosevelt St, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Rescue+Plumbing+Services/data=!4m7!3m6!1s0x4eb435e9ed254573:0x74556673d21d6eb!8m2!3d33.4165394!4d-111.4923723!16s%2Fg%2F11rrp90btq!19sChIJc0Ul7ek1tE4R69YhPWdWRQc?authuser=0,https://www.rescuemyplumbing.com/,,,,,no,https://www.rescuemyplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Ginco Plumbing & Excavating,ginco-plumbing-excavating,(480) 288-1077,,,,"1395 E 18th Ave, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Ginco+Plumbing+%26+Excavating/data=!4m7!3m6!1s0x872bb6f3cfc7837b:0xe87f229e0fdf57d3!8m2!3d33.3987509!4d-111.5313208!16s%2Fg%2F1v2pqp82!19sChIJe4PHz_O2K4cR01ffD54if-g?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Ernie’s Plumbing,ernie-s-plumbing,(520) 301-1108,,,,,Apache Junction,AZ,https://www.google.com/maps/place/Ernie%E2%80%99s+Plumbing/data=!4m7!3m6!1s0x494296ee15cb9603:0xa6e4034609b3b6d7!8m2!3d33.5611935!4d-111.9004456!16s%2Fg%2F11yntg5m9y!19sChIJA5bLFe6WQkkR17azCUYD5KY?authuser=0,,Ernie’s Plumbing Apache Junction AZ,https://local.yahoo.com/info-240278870-ernie’s-plumbing-apache-junction/,"Ernie's Plumbing in Apache Junction, AZ - Reviews, Hours ... - Yahoo","Read customer reviews and get hours of operation and contact information for Ernie's Plumbing , a(n) Plumbing business in Apache Junction , AZ .",yes,https://local.yahoo.com/info-240278870-ernie’s-plumbing-apache-junction/,yes,found_by_search,Search results found a likely official website.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Sage Plumbing Arizona,sage-plumbing-arizona,(928) 216-4180,,,,,Apache Junction,AZ,https://www.google.com/maps/place/Sage+Plumbing+Arizona/data=!4m7!3m6!1s0x821d67636be6840f:0x7b80b0c40b9c2939!8m2!3d34.6768126!4d-112.3650015!16s%2Fg%2F11yw9wr_qj!19sChIJD4Tma2NnHYIROSmcC8SwgHs?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Gold Canyon Plumbing,gold-canyon-plumbing,(480) 497-1110,,,,"413 N Merrill Rd, Mesa, AZ 85207",Mesa,AZ,https://www.google.com/maps/place/Gold+Canyon+Plumbing/data=!4m7!3m6!1s0x872bb196f95f2c99:0x6029e0c65f25baaa!8m2!3d33.4228324!4d-111.6074993!16s%2Fg%2F11qs3zq3v8!19sChIJmSxf-ZaxK4cRqrolX8bgKWA?authuser=0,https://www.goldcanyonplumbing.com/,,,,,no,https://www.goldcanyonplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Central Arizona Supply,central-arizona-supply,(480) 986-1921,,,,"605 E 38th Ave #7361, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Central+Arizona+Supply/data=!4m7!3m6!1s0x872bb69a49d9d1bf:0xaa7c7dcdaaee4d18!8m2!3d33.3797717!4d-111.539382!16s%2Fg%2F1td1kg8v!19sChIJv9HZSZq2K4cRGE3uqs19fKo?authuser=0,https://www.centralazsupply.com/,,,,,no,https://www.centralazsupply.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Oasis Plumbing Services,oasis-plumbing-services,(480) 436-1824,,,,,Apache Junction,AZ,https://www.google.com/maps/place/Oasis+Plumbing+Services/data=!4m7!3m6!1s0x872bb17578655c5f:0xd68e47d4ed63084a!8m2!3d33.3157535!4d-111.6706644!16s%2Fg%2F11g15bxww8!19sChIJX1xleHWxK4cRSghj7dRHjtY?authuser=0,http://oasisplumbingserviceaz.com/,,,,,no,http://oasisplumbingserviceaz.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Rainwater Plumbing and HVAC,rainwater-plumbing-and-hvac,(480) 577-7748,,,,"1000 N Hamilton St Suite C-5, Chandler, AZ 85225",Chandler,AZ,https://www.google.com/maps/place/Rainwater+Plumbing+and+HVAC/data=!4m7!3m6!1s0x872ba9a30feb91d1:0x1c4d92269412ad70!8m2!3d33.321727!4d-111.8332023!16s%2Fg%2F11qg44jzwy!19sChIJ0ZHrD6OpK4cRcK0SlCaSTRw?authuser=0,http://www.rainwaterplumbing.com/,,,,,no,http://www.rainwaterplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,AZ Preferred Plumbing LLC,az-preferred-plumbing-llc,(480) 300-1515,,,,"2573 S Rincon Dr, Chandler, AZ 85286",Chandler,AZ,https://www.google.com/maps/place/AZ+Preferred+Plumbing+LLC/data=!4m7!3m6!1s0x872bab1340f6c947:0x67353d1bdd868924!8m2!3d33.2686402!4d-111.7865665!16s%2Fg%2F1q5hrqd70!19sChIJR8n2QBOrK4cRJImG3Rs9NWc?authuser=0,https://azpreferredplumbing.com/,,,,,no,https://azpreferredplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,"Prospector Plumbing and Septic pumping , Apache Junction AZ85119",prospector-plumbing-and-septic-pumping-apache-junction-az85119,(480) 228-3456,,,,"2760 S Royal Palm Rd, Apache Junction, AZ 85119",Apache Junction,AZ,"https://www.google.com/maps/place/Prospector+Plumbing+and+Septic+pumping+,+Apache+Junction+AZ85119/data=!4m7!3m6!1s0x872bb6540ca778b9:0x73300ae4c7d9c321!8m2!3d33.3894859!4d-111.5382829!16s%2Fg%2F11ghr0wdvw!19sChIJuXinDFS2K4cRIcPZx-QKMHM?authuser=0",http://prospectorplumbingandsepticservice.com/,,,,,no,http://prospectorplumbingandsepticservice.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Yellowstone Plumbing & Drains,yellowstone-plumbing-drains,(480) 404-5226,,,,"2700 S Gilbert Rd Ste 5, Chandler, AZ 85286",Chandler,AZ,https://www.google.com/maps/place/Yellowstone+Plumbing+%26+Drains/data=!4m7!3m6!1s0x8ba93c4829d34ba3:0x23077388f623c0d0!8m2!3d33.2677867!4d-111.7904546!16s%2Fg%2F11w_jqdbn6!19sChIJo0vTKUg8qYsR0MAj9ohzByM?authuser=0,https://yellowstoneplumbing.com/,,,,,no,https://yellowstoneplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,American Way Plumbers Queen Creek,american-way-plumbers-queen-creek,(480) 771-7074,,,,,Apache Junction,AZ,https://www.google.com/maps/place/American+Way+Plumbers+Queen+Creek/data=!4m7!3m6!1s0xa3c1c2337402e19d:0xf68960ff8366b7c2!8m2!3d33.209121!4d-111.5846514!16s%2Fg%2F11tnt_f1k8!19sChIJneECdDPCwaMRwrdmg_9gifY?authuser=0,https://americanwayplumbingservices.com/,,,,,no,https://americanwayplumbingservices.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Plumbers Near Me - Water Heater & Plumbing Services,plumbers-near-me-water-heater-plumbing-services,(480) 674-5931,,,,"201 S Washington St Space A, Chandler, AZ 85225",Chandler,AZ,https://www.google.com/maps/place/Plumbers+Near+Me+-+Water+Heater+%26+Plumbing+Services/data=!4m7!3m6!1s0x872bab9fb7043245:0x4053d42663729207!8m2!3d33.3004538!4d-111.8399096!16s%2Fg%2F11x09g82g9!19sChIJRTIEt5-rK4cRB5JyYybUU0A?authuser=0,https://plumbersnearme.services/service-areas/chandler-plumbing-services/,,,,,no,https://plumbersnearme.services/service-areas/chandler-plumbing-services/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,AZ Emergency Plumbing,az-emergency-plumbing,(480) 547-9517,,,,,Apache Junction,AZ,https://www.google.com/maps/place/AZ+Emergency+Plumbing/data=!4m7!3m6!1s0x4f117c6444ecde5:0xcd341521232feaae!8m2!3d33.145515!4d-111.639968!16s%2Fg%2F11vydv54pn!19sChIJ5c1ORMYX8QQRruovIyEVNM0?authuser=0,https://www.azemergencyplumbingllc.com/,,,,,no,https://www.azemergencyplumbingllc.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,OX Plumbing Services LLC,ox-plumbing-services-llc,(623) 294-7109,,,,"1734 S 80th St, Mesa, AZ 85209",Mesa,AZ,https://www.google.com/maps/place/OX+Plumbing+Services+LLC/data=!4m7!3m6!1s0x28d32b11aecd04bb:0xe91f019f472a0b07!8m2!3d33.3837122!4d-111.6595089!16s%2Fg%2F11l1p7tm49!19sChIJuwTNrhEr0ygRBwsqR58BH-k?authuser=0,https://www.oxplumbing.com/,,,,,no,https://www.oxplumbing.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,plumber in Apache Junction AZ,plumber,Vet's Plumbing & Pumping Service,vet-s-plumbing-pumping-service,(480) 833-4088,,,,,Apache Junction,AZ,https://www.google.com/maps/place/Vet%27s+Plumbing+%26+Pumping+Service/data=!4m7!3m6!1s0x872ba924604300ad:0x7d12302f548cb8cc!8m2!3d33.3301371!4d-111.727713!16s%2Fg%2F1thx4j8_!19sChIJrQBDYCSpK4cRzLiMVC8wEn0?authuser=0,http://vetspumpingservice.com/,,,,,no,http://vetspumpingservice.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Apache Landscape,apache-landscape,(480) 671-1117,,,,"1700 Old West Hwy, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Apache+Landscape/data=!4m7!3m6!1s0x872bb6f72680fc07:0xc2ed6fbdefc4177d!8m2!3d33.4031234!4d-111.5274621!16s%2Fg%2F1tgm3b4q!19sChIJB_yAJve2K4cRfRfE771v7cI?authuser=0,http://apachelandscape.com/,,,,,no,http://apachelandscape.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Modern Desert Landscapes,modern-desert-landscapes,(480) 577-9577,,,,"2000 W Apache Trail, Apache Junction, AZ 85120",Apache Junction,AZ,https://www.google.com/maps/place/Modern+Desert+Landscapes/data=!4m7!3m6!1s0x872a4d5e1830a4ed:0x78f3ad5aae299448!8m2!3d33.4155823!4d-111.5678842!16s%2Fg%2F11k6wt5wp1!19sChIJ7aQwGF5NKocRSJQprlqt83g?authuser=0,http://www.moderndesertlandscapes.com/,,,,,no,http://www.moderndesertlandscapes.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,GDL Construction Pro,gdl-construction-pro,(480) 685-0991,,,,,Apache Junction,AZ,https://www.google.com/maps/place/GDL+Construction+Pro/data=!4m7!3m6!1s0xa6c234a66a6b6d07:0xecbbff45ee529dd5!8m2!3d33.36732!4d-112.184947!16s%2Fg%2F11shjfy86t!19sChIJB21raqY0wqYR1Z1S7kX_u-w?authuser=0,https://www.gdlconstructionpro.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,,,,,no,https://www.gdlconstructionpro.com/?utm_source=google&utm_medium=business_profile&utm_campaign=website,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Apache Junction Landscapers Co.,apache-junction-landscapers-co,(480) 527-0457,,,,"1000 W Apache Trail, Apache Junction, AZ 85120",Apache Junction,AZ,https://www.google.com/maps/place/Apache+Junction+Landscapers+Co./data=!4m7!3m6!1s0x872bb7bc09d6468f:0x40ad755cccd372ba!8m2!3d33.4157653!4d-111.5581022!16s%2Fg%2F11j1jmfn5_!19sChIJj0bWCby3K4cRunLTzFx1rUA?authuser=0,,,,,,no,,no,verified_no_website,No website on Google Maps and no likely official website found in web search.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Brooks Turf Landscape Supply,brooks-turf-landscape-supply,(480) 986-2787,,,,"10344 E Apache Trail, Apache Junction, AZ 85120",Apache Junction,AZ,https://www.google.com/maps/place/Brooks+Turf+Landscape+Supply/data=!4m7!3m6!1s0x872bb17dc619a075:0x69265b747ac9e5ac!8m2!3d33.4157522!4d-111.6074427!16s%2Fg%2F11j2x_jjgd!19sChIJdaAZxn2xK4cRrOXJenRbJmk?authuser=0,http://www.brooksturf.com/,,,,,no,http://www.brooksturf.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,AZ Rock Express,az-rock-express,(480) 252-9786,,,,"2460 W Guadalupe Rd, Apache Junction, AZ 85120",Apache Junction,AZ,https://www.google.com/maps/place/AZ+Rock+Express/data=!4m7!3m6!1s0x872bb155822425ed:0x427eba8ef6ebc4ef!8m2!3d33.3658844!4d-111.5732288!16s%2Fg%2F11b7q60rpg!19sChIJ7SUkglWxK4cR78Tr9o66fkI?authuser=0,https://www.azrockexpress.com/,,,,,no,https://www.azrockexpress.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Rockstar Landscape Materials LLC,rockstar-landscape-materials-llc,(480) 900-6045,,,,"991 E Old West Hwy, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Rockstar+Landscape+Materials+LLC/data=!4m7!3m6!1s0x872a4b23bacf9437:0x3f6709ef4c3eef8c!8m2!3d33.4060595!4d-111.5356757!16s%2Fg%2F1pp2x9wfq!19sChIJN5TPuiNLKocRjO8-TO8JZz8?authuser=0,http://rockstarlm.com/,,,,,no,http://rockstarlm.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,Gold Medal Landscape Management - Apache Junction Yard,gold-medal-landscape-management-apache-junction-yard,(480) 813-1222,,,,"3510 Colt Rd, Apache Junction, AZ 85119",Apache Junction,AZ,https://www.google.com/maps/place/Gold+Medal+Landscape+Management+-+Apache+Junction+Yard/data=!4m7!3m6!1s0x872bb700392827eb:0x15b6cbee3fe30ab9!8m2!3d33.3831947!4d-111.5397354!16s%2Fg%2F11ms3c_781!19sChIJ6ycoOQC3K4cRuQrjP-7LthU?authuser=0,http://www.goldmedallandscapemanagement.com/,,,,,no,http://www.goldmedallandscapemanagement.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
google_maps,landscaper in Apache Junction AZ,landscaper,That Guy Landscaping LLC,that-guy-landscaping-llc,(480) 208-6022,,,,,Apache Junction,AZ,https://www.google.com/maps/place/That+Guy+Landscaping+LLC/data=!4m7!3m6!1s0x872bab58ed4735b3:0x693263d3e4476d01!8m2!3d33.3156585!4d-111.6673054!16s%2Fg%2F11g81wnsj4!19sChIJszVH7VirK4cRAW1H5NNjMmk?authuser=0,http://thatguylandscapingaz.com/,,,,,no,http://thatguylandscapingaz.com/,yes,found_on_google_maps,Google Maps listed a website directly.,open,2026-03-29,2026-03-29,1,,,new,,Scraped from Google Maps detail page.
